"filename", "language", "Markdown", "JSON", "JavaScript", "JSON with Comments", "Properties", "XML", "pip requirements", "Batch", "Python", "PowerShell", "comment", "blank", "total"
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\_jaraco_text.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 57, 14, 110
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\_log.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 18, 10, 39
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\appdirs.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 12, 16, 53
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\compat.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 22, 16, 64
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\compatibility_tags.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 30, 28, 166
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\datetime.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 5, 12
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\deprecation.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 28, 22, 121
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\direct_url_helpers.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 10, 8, 88
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\egg_link.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 28, 10, 81
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\encoding.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 4, 5, 37
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\entrypoints.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 18, 13, 85
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\filesystem.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 32, 29, 154
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\filetypes.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 3, 6, 28
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\glibc.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 36, 13, 89
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\hashes.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 41, 30, 152
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\logging.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 246, 0, 51, 52, 349
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\misc.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 478, 0, 170, 136, 784
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\models.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 3, 14, 40
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\packaging.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 26, 11, 58
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\setuptools_build.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 53, 20, 147
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\subprocess.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 66, 24, 261
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\temp_dir.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 74, 48, 297
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\unpacking.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 42, 29, 258
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\urls.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 12, 13, 63
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\virtualenv.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 36, 19, 105
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\wheel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 36, 31, 135
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\vcs\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 4, 1, 16
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\vcs\bazaar.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 4, 16, 113
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\vcs\git.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 372, 17, 527
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\vcs\mercurial.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 13, 17, 164
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\vcs\subversion.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 209, 0, 74, 42, 325
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\vcs\versioncontrol.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 392, 0, 224, 90, 706
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\wheel_builder.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 269, 0, 43, 43, 355
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 33, 10, 122
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\cachecontrol\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 7, 6, 29
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\cachecontrol\_cmd.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 7, 21, 71
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\cachecontrol\adapter.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 30, 27, 162
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\cachecontrol\cache.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 21, 18, 75
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\cachecontrol\caches\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 3, 9
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\cachecontrol\caches\file_cache.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 44, 36, 182
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\cachecontrol\caches\redis_cache.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 6, 12, 49
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\cachecontrol\controller.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 321, 0, 97, 77, 495
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 46, 20, 120
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\cachecontrol\heuristics.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 35, 35, 155
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\cachecontrol\serialize.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 43, 32, 207
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\cachecontrol\wrapper.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 3, 8, 44
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\certifi\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 5
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\certifi\__main__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 13
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\certifi\core.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 43, 20, 109
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 41, 11, 116
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\big5freq.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 340, 0, 43, 4, 387
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\big5prober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 26, 6, 48
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\chardistribution.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 155, 0, 73, 34, 262
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\charsetgroupprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 26, 10, 107
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\charsetprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 61, 25, 148
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\cli\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\cli\chardetect.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 34, 11, 113
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\codingstatemachine.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 50, 11, 91
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\codingstatemachinedict.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 4, 4, 20
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\cp949prober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 28, 6, 50
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\enums.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 28, 21, 86
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\escprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 31, 12, 103
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\escsm.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 210, 0, 34, 18, 262
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\eucjpprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 27, 15, 103
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\euckrfreq.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 151, 0, 40, 6, 197
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\euckrprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 26, 6, 48
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\euctwfreq.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 340, 0, 43, 6, 389
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\euctwprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 26, 6, 48
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\gb2312freq.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 40, 6, 285
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\gb2312prober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 26, 6, 48
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\hebrewprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 186, 28, 317
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\jisfreq.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 277, 0, 43, 6, 326
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\johabfreq.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 2352, 0, 28, 3, 2383
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\johabprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 26, 6, 48
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\jpcntx.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 46, 22, 239
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\langbulgarianmodel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 4632, 0, 10, 8, 4650
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\langgreekmodel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 4380, 0, 10, 8, 4398
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\langhebrewmodel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 4365, 0, 10, 6, 4381
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\langhungarianmodel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 4632, 0, 10, 8, 4650
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\langrussianmodel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 5700, 0, 10, 16, 5726
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\langthaimodel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 4365, 0, 10, 6, 4381
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\langturkishmodel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 4365, 0, 10, 6, 4381
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\latin1prober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 36, 16, 148
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\macromanprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 45, 19, 163
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\mbcharsetprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 31, 13, 96
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\mbcsgroupprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 28, 4, 58
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\mbcssm.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 547, 0, 68, 47, 662
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\metadata\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\metadata\languages.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 285, 0, 59, 9, 353
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\resultdict.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 4, 4, 17
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\sbcharsetprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 40, 15, 163
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\sbcsgroupprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 39, 5, 89
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\sjisprober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 26, 15, 106
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\universaldetector.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 224, 0, 112, 27, 363
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\utf1632prober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 155, 0, 50, 21, 226
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\utf8prober.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 26, 13, 83
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\chardet\version.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 6, 2, 10
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 8
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\ansi.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 6, 20, 103
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\ansitowin32.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 209, 0, 25, 44, 278
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\initialise.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 8, 31, 122
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\tests\ansi_test.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 5, 17, 77
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\tests\ansitowin32_test.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 8, 44, 295
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\tests\initialise_test.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 10, 35, 190
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\tests\isatty_test.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 1, 14, 58
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\tests\utils.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 1, 8, 50
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\tests\winterm_test.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 1, 32, 132
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\win32.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 11, 25, 181
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\colorama\winterm.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 29, 24, 196
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 6, 12, 34
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\compat.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 808, 0, 161, 170, 1139
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\database.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 784, 0, 426, 150, 1360
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\index.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 285, 0, 193, 31, 509
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\locators.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 824, 0, 381, 99, 1304
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\manifest.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 199, 0, 133, 53, 385
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\markers.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 27, 29, 168
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\metadata.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 786, 0, 135, 148, 1069
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\resources.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 56, 60, 359
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\scripts.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 81, 44, 453
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\util.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1417, 0, 334, 275, 2026
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\version.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 488, 0, 137, 127, 752
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distlib\wheel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 848, 0, 137, 115, 1100
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distro\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 3, 55
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distro\__main__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 5
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\distro\distro.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 509, 0, 766, 125, 1400
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\idna\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 2, 45
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\idna\codec.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 4, 25, 113
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\idna\compat.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 5, 14
